GeoId,Geography,LEAID,Year,Iteration,DP05.2_33est,DP05.2_33moe,DP05.2_34est,DP05.2_34moe,DP05.2_34pct,DP05.2_34pctmoe,DP05.2_35est,DP05.2_35moe,DP05.2_35pct,DP05.2_35pctmoe,DP05.2_36est,DP05.2_36moe,DP05.2_36pct,DP05.2_36pctmoe,DP05.2_37est,DP05.2_37moe,DP05.2_37pct,DP05.2_37pctmoe,DP05.2_38est,DP05.2_38moe,DP05.2_38pct,DP05.2_38pctmoe,DP05.2_39est,DP05.2_39moe,DP05.2_39pct,DP05.2_39pctmoe,DP05.2_40est,DP05.2_40moe,DP05.2_40pct,DP05.2_40pctmoe,DP05.2_41est,DP05.2_41moe,DP05.2_41pct,DP05.2_41pctmoe,DP05.2_42est,DP05.2_42moe,DP05.2_42pct,DP05.2_42pctmoe,DP05.2_43est,DP05.2_43moe,DP05.2_43pct,DP05.2_43pctmoe,DP05.2_44est,DP05.2_44moe,DP05.2_44pct,DP05.2_44pctmoe,DP05.2_45est,DP05.2_45moe,DP05.2_45pct,DP05.2_45pctmoe,DP05.2_46est,DP05.2_46moe,DP05.2_46pct,DP05.2_46pctmoe,DP05.2_47est,DP05.2_47moe,DP05.2_47pct,DP05.2_47pctmoe,DP05.2_48est,DP05.2_48moe,DP05.2_48pct,DP05.2_48pctmoe,DP05.2_49est,DP05.2_49moe,DP05.2_49pct,DP05.2_49pctmoe,DP05.2_50est,DP05.2_50moe,DP05.2_50pct,DP05.2_50pctmoe,DP05.2_51est,DP05.2_51moe,DP05.2_51pct,DP05.2_51pctmoe,DP05.2_52est,DP05.2_52moe,DP05.2_52pct,DP05.2_52pctmoe,DP05.2_53est,DP05.2_53moe,DP05.2_53pct,DP05.2_53pctmoe,DP05.2_54est,DP05.2_54moe,DP05.2_54pct,DP05.2_54pctmoe,DP05.2_55est,DP05.2_55moe,DP05.2_55pct,DP05.2_55pctmoe,DP05.2_56est,DP05.2_56moe,DP05.2_56pct,DP05.2_56pctmoe,DP05.2_57est,DP05.2_57moe,DP05.2_57pct,DP05.2_57pctmoe,DP05.2_58est,DP05.2_58moe,DP05.2_58pct,DP05.2_58pctmoe,DP05.2_59est,DP05.2_59moe,DP05.2_59pct,DP05.2_59pctmoe,DP05.2_60est,DP05.2_60moe,DP05.2_60pct,DP05.2_60pctmoe,DP05.2_61est,DP05.2_61moe,DP05.2_61pct,DP05.2_61pctmoe,DP05.2_62est,DP05.2_62moe,DP05.2_62pct,DP05.2_62pctmoe,DP05.2_63est,DP05.2_63moe,DP05.2_64est,DP05.2_64moe,DP05.2_64pct,DP05.2_64pctmoe,DP05.2_65est,DP05.2_65moe,DP05.2_65pct,DP05.2_65pctmoe,DP05.2_66est,DP05.2_66moe,DP05.2_66pct,DP05.2_66pctmoe,DP05.2_67est,DP05.2_67moe,DP05.2_67pct,DP05.2_67pctmoe,DP05.2_68est,DP05.2_68moe,DP05.2_68pct,DP05.2_68pctmoe,DP05.2_69est,DP05.2_69moe,DP05.2_69pct,DP05.2_69pctmoe
97000US3625920,"Sayville Union Free School District, NY",3625920,2014-2018,1,17662,669,17435,668,98.7,0.6,227,115,1.3,0.6,17435,668,98.7,0.6,16901,696,95.7,1.4,166,109,0.9,0.6,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,305,207,1.7,1.2,129,157,0.7,0.9,38,38,0.2,0.2,7,10,0,0.1,13,21,0.1,0.1,30,31,0.2,0.2,0,19,0,0.2,88,97,0.5,0.6,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,63,41,0.4,0.2,227,115,1.3,0.6,1,4,0,0.1,90,100,0.5,0.6,71,60,0.4,0.3,0,19,0,0.2,17662,669,17116,699,96.9,1.3,167,109,0.9,0.6,90,100,0.5,0.6,388,214,2.2,1.2,30,35,0.2,0.2,98,58,0.6,0.3
97000US3625950,"Scarsdale Union Free School District, NY",3625950,2014-2018,1,18617,318,18051,359,97,1.1,566,197,3,1.1,18051,359,97,1.1,14961,423,80.4,1.8,208,155,1.1,0.8,10,15,0.1,0.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,2662,257,14.3,1.4,572,228,3.1,1.2,1295,266,7,1.4,105,105,0.6,0.6,155,93,0.8,0.5,278,164,1.5,0.9,6,9,0,0.1,251,156,1.3,0.8,10,17,0.1,0.1,0,19,0,0.2,10,17,0.1,0.1,0,19,0,0.2,0,19,0,0.2,200,169,1.1,0.9,566,197,3,1.1,132,115,0.7,0.6,7,12,0,0.1,278,105,1.5,0.6,0,19,0,0.2,18617,318,15470,391,83.1,1.5,351,235,1.9,1.3,28,33,0.2,0.2,3005,274,16.1,1.5,18,22,0.1,0.1,330,230,1.8,1.2
97000US3625980,"Schalmont Central School District, NY",3625980,2014-2018,1,14650,837,14568,837,99.4,0.4,82,57,0.6,0.4,14568,837,99.4,0.4,14049,863,95.9,1.6,211,160,1.4,1.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,257,168,1.8,1.1,80,100,0.5,0.7,79,100,0.5,0.7,25,35,0.2,0.2,0,19,0,0.2,15,21,0.1,0.1,23,28,0.2,0.2,35,64,0.2,0.4,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,51,56,0.3,0.4,82,57,0.6,0.4,29,35,0.2,0.2,6,9,0,0.1,33,36,0.2,0.2,0,19,0,0.2,14650,837,14117,861,96.4,1.6,240,162,1.6,1.1,6,9,0,0.1,304,179,2.1,1.2,0,19,0,0.2,65,59,0.4,0.4
97000US3626010,"Schenectady City School District, NY",3626010,2014-2018,1,65482,36,61030,752,93.2,1.1,4452,752,6.8,1.1,61030,752,93.2,1.1,38018,988,58.1,1.5,13594,960,20.8,1.5,294,136,0.4,0.2,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,4333,530,6.6,0.8,2488,471,3.8,0.7,733,283,1.1,0.4,181,135,0.3,0.2,6,10,0,0.1,57,57,0.1,0.1,50,55,0.1,0.1,818,408,1.2,0.6,57,76,0.1,0.1,0,28,0,0.1,0,28,0,0.1,57,76,0.1,0.1,0,28,0,0.1,4734,1017,7.2,1.6,4452,752,6.8,1.1,1769,552,2.7,0.8,433,178,0.7,0.3,499,209,0.8,0.3,230,188,0.4,0.3,65482,36,41019,1136,62.6,1.7,16228,880,24.8,1.3,1171,283,1.8,0.4,5439,494,8.3,0.8,372,172,0.6,0.3,5913,1052,9,1.6
97000US3603060,"Schenevus Central School District, NY",3603060,2014-2018,1,2402,232,2347,226,97.7,2.2,55,54,2.3,2.2,2347,226,97.7,2.2,2326,224,96.8,2.4,10,9,0.4,0.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,4,4,0.2,0.1,2,3,0.1,0.1,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,2,3,0.1,0.1,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,7,10,0.3,0.4,55,54,2.3,2.2,39,52,1.6,2.1,6,12,0.2,0.5,4,6,0.2,0.2,0,12,0,1.3,2402,232,2375,230,98.9,0.7,55,54,2.3,2.2,6,12,0.2,0.5,14,14,0.6,0.6,0,12,0,1.3,7,10,0.3,0.4
97000US3626070,"Schodack Central School District, NY",3626070,2014-2018,1,6373,495,6349,491,99.6,0.4,24,23,0.4,0.4,6349,491,99.6,0.4,6283,493,98.6,0.8,23,25,0.4,0.4,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,24,39,0.4,0.6,0,17,0,0.5,24,39,0.4,0.6,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,19,19,0.3,0.3,24,23,0.4,0.4,9,11,0.1,0.2,0,17,0,0.5,15,20,0.2,0.3,0,17,0,0.5,6373,495,6307,496,99,0.7,32,29,0.5,0.5,0,17,0,0.5,39,42,0.6,0.7,0,17,0,0.5,19,19,0.3,0.3
97000US3626100,"Schoharie Central School District, NY",3626100,2014-2018,1,6523,413,6452,407,98.9,0.6,71,42,1.1,0.6,6452,407,98.9,0.6,6298,402,96.6,1.2,82,45,1.3,0.7,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,32,24,0.5,0.4,14,16,0.2,0.2,10,14,0.2,0.2,8,8,0.1,0.1,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,40,33,0.6,0.5,71,42,1.1,0.6,8,10,0.1,0.1,10,21,0.2,0.3,0,17,0,0.5,0,17,0,0.5,6523,413,6369,408,97.6,1,125,52,1.9,0.8,32,29,0.5,0.4,45,31,0.7,0.5,0,17,0,0.5,58,44,0.9,0.7
97000US3626130,"Schroon Lake Central School District, NY",3626130,2014-2018,1,1658,179,1647,177,99.3,0.6,11,10,0.7,0.6,1647,177,99.3,0.6,1633,177,98.5,1,8,12,0.5,0.7,4,6,0.2,0.3,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,0,12,0,1.9,2,4,0.1,0.3,11,10,0.7,0.6,4,6,0.2,0.3,7,7,0.4,0.4,0,12,0,1.9,0,12,0,1.9,1658,179,1644,179,99.2,0.9,12,13,0.7,0.8,11,9,0.7,0.5,0,12,0,1.9,0,12,0,1.9,2,4,0.1,0.3
97000US3626160,"Schuylerville Central School District, NY",3626160,2014-2018,1,10594,539,10483,540,99,0.6,111,69,1,0.6,10483,540,99,0.6,10045,543,94.8,2,268,167,2.5,1.6,49,51,0.5,0.5,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,96,69,0.9,0.6,36,39,0.3,0.4,0,19,0,0.3,12,16,0.1,0.2,37,51,0.3,0.5,11,16,0.1,0.1,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,25,33,0.2,0.3,111,69,1,0.6,32,32,0.3,0.3,19,32,0.2,0.3,36,40,0.3,0.4,0,19,0,0.3,10594,539,10156,542,95.9,1.9,302,163,2.9,1.5,70,58,0.7,0.6,136,99,1.3,0.9,5,6,0,0.1,42,43,0.4,0.4
97000US3626190,"Scio Central School District, NY",3626190,2014-2018,1,1995,269,1978,270,99.1,1.1,17,22,0.9,1.1,1978,270,99.1,1.1,1972,271,98.8,1.4,1,7,0.1,0.4,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,0,12,0,1.6,5,6,0.3,0.3,17,22,0.9,1.1,15,21,0.8,1.1,2,4,0.1,0.2,0,12,0,1.6,0,12,0,1.6,1995,269,1989,270,99.7,0.5,16,24,0.8,1.2,2,4,0.1,0.2,0,12,0,1.6,0,12,0,1.6,5,6,0.3,0.3
97000US3626310,"Scotia-Glenville Central School District, NY",3626310,2014-2018,1,18406,580,18017,599,97.9,1.3,389,237,2.1,1.3,18017,599,97.9,1.3,17552,622,95.4,1.7,234,145,1.3,0.8,17,18,0.1,0.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,5,8,0,0.1,185,113,1,0.6,54,55,0.3,0.3,36,37,0.2,0.2,35,37,0.2,0.2,0,19,0,0.2,20,29,0.1,0.2,40,71,0.2,0.4,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,29,35,0.2,0.2,389,237,2.1,1.3,140,126,0.8,0.7,36,33,0.2,0.2,77,66,0.4,0.4,0,19,0,0.2,18406,580,17805,626,96.7,1.5,510,274,2.8,1.5,53,36,0.3,0.2,282,149,1.5,0.8,136,207,0.7,1.1,29,35,0.2,0.2
97000US3626400,"Seaford Union Free School District, NY",3626400,2014-2018,1,15915,712,15842,697,99.5,0.4,73,71,0.5,0.4,15842,697,99.5,0.4,15461,696,97.1,1.3,6,9,0,0.1,22,39,0.1,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,316,169,2,1,77,109,0.5,0.7,84,82,0.5,0.5,79,105,0.5,0.7,0,19,0,0.2,65,82,0.4,0.5,0,19,0,0.2,11,16,0.1,0.1,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,0,19,0,0.2,37,48,0.2,0.3,73,71,0.5,0.4,0,19,0,0.2,0,19,0,0.2,61,63,0.4,0.4,0,19,0,0.2,15915,712,15534,709,97.6,1.2,6,9,0,0.1,22,39,0.1,0.2,389,188,2.4,1.2,0,19,0,0.2,49,59,0.3,0.4
97000US3626430,"Seneca Falls Central School District, NY",3626430,2014-2018,1,9545,371,9441,362,98.9,0.6,104,62,1.1,0.6,9441,362,98.9,0.6,9012,416,94.4,2.1,187,175,2,1.8,40,45,0.4,0.5,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,146,47,1.5,0.5,78,70,0.8,0.7,30,33,0.3,0.3,11,15,0.1,0.2,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,27,36,0.3,0.4,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,56,67,0.6,0.7,104,62,1.1,0.6,66,53,0.7,0.6,14,24,0.1,0.3,16,18,0.2,0.2,0,17,0,0.3,9545,371,9116,421,95.5,1.9,261,186,2.7,1.9,62,52,0.6,0.5,162,47,1.7,0.5,0,17,0,0.3,56,67,0.6,0.7
96000US3626520,"Sewanhaka Central High School District, NY",3626520,2014-2018,1,126690,2034,122404,2097,96.6,0.7,4286,859,3.4,0.7,122404,2097,96.6,0.7,64519,1447,50.9,1.3,25137,1539,19.8,1.1,391,247,0.3,0.2,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,20162,1157,15.9,0.9,9934,933,7.8,0.7,3730,697,2.9,0.6,1799,575,1.4,0.5,45,48,0,0.1,563,216,0.4,0.2,56,48,0,0.1,4035,977,3.2,0.8,82,97,0.1,0.1,0,28,0,0.1,54,92,0,0.1,0,28,0,0.1,28,34,0,0.1,12113,1754,9.6,1.3,4286,859,3.4,0.7,766,289,0.6,0.2,278,232,0.2,0.2,825,277,0.7,0.2,31,33,0,0.1,126690,2034,67148,1420,53,1.3,26994,1588,21.3,1.1,845,393,0.7,0.3,22319,1225,17.6,1,116,102,0.1,0.1,13984,1841,11,1.4
97000US3626580,"Sharon Springs Central School District, NY",3626580,2014-2018,1,2226,251,2203,252,99,0.8,23,19,1,0.8,2203,252,99,0.8,2134,241,95.9,1.9,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,68,41,3.1,1.8,23,29,1,1.3,15,19,0.7,0.9,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,30,35,1.3,1.5,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,0,12,0,1.4,1,3,0,0.1,23,19,1,0.8,1,2,0,0.1,6,6,0.3,0.3,5,8,0.2,0.3,0,12,0,1.4,2226,251,2157,241,96.9,1.8,1,2,0,0.1,17,17,0.8,0.8,84,43,3.8,1.8,0,12,0,1.4,1,3,0,0.1
97000US3626640,"Shelter Island Union Free School District, NY",3626640,2014-2018,1,2744,214,2744,214,100,1.2,0,12,0,1.2,2744,214,100,1.2,2637,212,96.1,3.3,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,21,11,0.8,0.4,0,12,0,1.2,5,11,0.2,0.4,0,12,0,1.2,0,12,0,1.2,5,11,0.2,0.4,0,12,0,1.2,11,11,0.4,0.4,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,86,90,3.1,3.3,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,0,12,0,1.2,2744,214,2637,212,96.1,3.3,0,12,0,1.2,0,12,0,1.2,21,11,0.8,0.4,0,12,0,1.2,86,90,3.1,3.3
97000US3626670,"Shenendehowa Central School District, NY",3626670,2014-2018,1,65762,756,64253,835,97.7,0.5,1509,340,2.3,0.5,64253,835,97.7,0.5,57743,941,87.8,1,1807,391,2.7,0.6,191,103,0.3,0.2,0,28,0,0.1,116,103,0.2,0.2,0,28,0,0.1,0,28,0,0.1,3626,446,5.5,0.7,1275,364,1.9,0.6,1110,320,1.7,0.5,146,80,0.2,0.1,51,42,0.1,0.1,417,199,0.6,0.3,136,115,0.2,0.2,491,220,0.7,0.3,16,24,0,0.1,0,28,0,0.1,16,24,0,0.1,0,28,0,0.1,0,28,0,0.1,870,348,1.3,0.5,1509,340,2.3,0.5,559,203,0.9,0.3,71,64,0.1,0.1,535,211,0.8,0.3,0,28,0,0.1,65762,756,58971,938,89.7,1,2541,428,3.9,0.7,293,120,0.4,0.2,4469,460,6.8,0.7,152,107,0.2,0.2,915,358,1.4,0.5
97000US3626700,"Sherburne-Earlville Central School District, NY",3626700,2014-2018,1,8963,353,8776,346,97.9,1.2,187,105,2.1,1.2,8776,346,97.9,1.2,8626,330,96.2,1.3,72,44,0.8,0.5,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,26,22,0.3,0.2,0,17,0,0.4,6,8,0.1,0.1,20,21,0.2,0.2,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,52,53,0.6,0.6,187,105,2.1,1.2,19,21,0.2,0.2,94,72,1,0.8,71,71,0.8,0.8,0,17,0,0.4,8963,353,8813,339,98.3,0.8,91,50,1,0.6,94,72,1,0.8,97,81,1.1,0.9,0,17,0,0.4,55,54,0.6,0.6
97000US3626730,"Sherman Central School District, NY",3626730,2014-2018,1,2572,279,2524,276,98.1,2.3,48,60,1.9,2.3,2524,276,98.1,2.3,2506,279,97.4,2.4,9,13,0.3,0.5,6,9,0.2,0.3,6,9,0.2,0.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,3,5,0.1,0.2,0,12,0,1.3,0,12,0,1.3,3,5,0.1,0.2,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,0,12,0,1.3,48,60,1.9,2.3,45,60,1.7,2.3,0,12,0,1.3,3,4,0.1,0.2,0,12,0,1.3,2572,279,2554,282,99.3,0.6,54,62,2.1,2.4,6,9,0.2,0.3,6,9,0.2,0.3,0,12,0,1.3,0,12,0,1.3
97000US3626760,"Sherrill City School District, NY",3626760,2014-2018,1,12347,527,12223,532,99,0.7,124,83,1,0.7,12223,532,99,0.7,11936,531,96.7,1.7,248,188,2,1.5,12,13,0.1,0.1,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,19,18,0.2,0.1,7,11,0.1,0.1,8,11,0.1,0.1,4,6,0,0.1,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,8,12,0.1,0.1,124,83,1,0.7,56,55,0.5,0.4,13,15,0.1,0.1,10,21,0.1,0.2,0,19,0,0.3,12347,527,12015,521,97.3,1.6,349,208,2.8,1.7,25,22,0.2,0.2,30,34,0.2,0.3,0,19,0,0.3,52,60,0.4,0.5
97000US3626840,"Shoreham-Wading River Central School District, NY",3626840,2014-2018,1,12777,792,12678,788,99.2,0.7,99,87,0.8,0.7,12678,788,99.2,0.7,12253,780,95.9,2,252,200,2,1.6,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,151,153,1.2,1.2,22,34,0.2,0.3,0,19,0,0.3,98,145,0.8,1.1,0,19,0,0.3,27,37,0.2,0.3,0,19,0,0.3,4,5,0,0.1,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,0,19,0,0.3,22,16,0.2,0.1,99,87,0.8,0.7,41,61,0.3,0.5,45,67,0.4,0.5,9,12,0.1,0.1,0,19,0,0.3,12777,792,12352,785,96.7,1.9,293,212,2.3,1.7,45,67,0.4,0.5,160,152,1.3,1.2,0,19,0,0.3,26,17,0.2,0.1
97000US3626850,"Sidney Central School District, NY",3626850,2014-2018,1,6977,388,6790,388,97.3,1.4,187,100,2.7,1.4,6790,388,97.3,1.4,6563,416,94.1,2.8,40,41,0.6,0.6,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,37,36,0.5,0.5,14,21,0.2,0.3,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,23,31,0.3,0.4,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,150,188,2.1,2.7,187,100,2.7,1.4,93,65,1.3,0.9,22,22,0.3,0.3,54,66,0.8,0.9,0,17,0,0.5,6977,388,6750,422,96.7,2.6,133,89,1.9,1.3,22,22,0.3,0.3,91,64,1.3,0.9,0,17,0,0.5,168,185,2.4,2.6
97000US3626880,"Silver Creek Central School District, NY",3626880,2014-2018,1,5757,311,5584,296,97,1.7,173,101,3,1.7,5584,296,97,1.7,5364,292,93.2,2.3,73,38,1.3,0.7,72,65,1.3,1.1,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,27,37,0.5,0.6,27,37,0.5,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,0,17,0,0.6,48,40,0.8,0.7,173,101,3,1.7,21,20,0.4,0.3,96,90,1.7,1.5,29,39,0.5,0.7,0,17,0,0.6,5757,311,5532,304,96.1,1.6,108,50,1.9,0.9,184,111,3.2,1.9,70,59,1.2,1,0,17,0,0.6,53,40,0.9,0.7
97000US3626940,"Skaneateles Central School District, NY",3626940,2014-2018,1,8809,365,8722,357,99,0.6,87,56,1,0.6,8722,357,99,0.6,8647,350,98.2,0.9,1,2,0,0.1,18,29,0.2,0.3,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,0,17,0,0.4,38,34,0.4,0.4,0,17,0,0.4,13,14,0.1,0.2,0,17,0,0.4,0,17,0,0.4,15,19,0.2,0.2,0,17,0,0.4,10,24,0.1,0.3,13,19,0.1,0.2,0,17,0,0.4,0,17,0,0.4,13,19,0.1,0.2,0,17,0,0.4,5,6,0.1,0.1,87,56,1,0.6,8,13,0.1,0.2,14,19,0.2,0.2,45,44,0.5,0.5,0,17,0,0.4,8809,365,8729,356,99.1,0.6,29,31,0.3,0.4,38,37,0.4,0.4,89,55,1,0.6,19,21,0.2,0.2,19,18,0.2,0.2
97000US3627060,"Smithtown Central School District, NY",3627060,2014-2018,1,57229,984,56553,1026,98.8,0.4,676,225,1.2,0.4,56553,1026,98.8,0.4,52182,1180,91.2,1.3,690,266,1.2,0.5,30,44,0.1,0.1,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,2577,636,4.5,1.1,496,257,0.9,0.5,1127,459,2,0.8,235,133,0.4,0.2,20,17,0,0.1,386,294,0.7,0.5,3,5,0,0.1,310,283,0.5,0.5,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,0,28,0,0.1,1074,464,1.9,0.8,676,225,1.2,0.4,29,32,0.1,0.1,4,7,0,0.1,344,137,0.6,0.2,0,28,0,0.1,57229,984,52819,1144,92.3,1.3,774,296,1.4,0.5,67,72,0.1,0.1,2949,646,5.2,1.1,0,28,0,0.1,1340,526,2.3,0.9
97000US3627120,"Sodus Central School District, NY",3627120,2014-2018,1,6945,502,6809,487,98,1,136,70,2,1,6809,487,98,1,6145,545,88.5,3.7,381,148,5.5,2.2,27,28,0.4,0.4,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,34,37,0.5,0.5,0,17,0,0.5,0,17,0,0.5,25,33,0.4,0.5,5,9,0.1,0.1,4,9,0.1,0.1,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,0,17,0,0.5,222,222,3.2,3.2,136,70,2,1,99,65,1.4,0.9,23,24,0.3,0.3,0,17,0,0.5,0,17,0,0.5,6945,502,6267,556,90.2,3.7,484,168,7,2.4,60,40,0.9,0.6,34,37,0.5,0.5,4,9,0.1,0.1,232,222,3.3,3.2
97000US3627150,"Solvay Union Free School District, NY",3627150,2014-2018,1,9615,207,8951,318,93.1,2.4,664,231,6.9,2.4,8951,318,93.1,2.4,8307,411,86.4,3.9,324,222,3.4,2.3,47,44,0.5,0.5,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,149,122,1.5,1.3,27,24,0.3,0.2,12,14,0.1,0.1,0,17,0,0.3,0,17,0,0.3,10,15,0.1,0.2,0,17,0,0.3,100,119,1,1.2,12,20,0.1,0.2,12,20,0.1,0.2,0,17,0,0.3,0,17,0,0.3,0,17,0,0.3,112,98,1.2,1,664,231,6.9,2.4,376,155,3.9,1.6,125,86,1.3,0.9,0,17,0,0.3,0,17,0,0.3,9615,207,8960,331,93.2,3,778,265,8.1,2.7,256,147,2.7,1.5,158,123,1.6,1.3,48,46,0.5,0.5,172,134,1.8,1.4
97000US3627180,"Somers Central School District, NY",3627180,2014-2018,1,20855,165,20639,234,99,0.7,216,150,1,0.7,20639,234,99,0.7,19427,462,93.2,1.8,254,97,1.2,0.5,87,82,0.4,0.4,21,32,0.1,0.2,0,22,0,0.2,0,22,0,0.2,0,22,0,0.2,425,188,2,0.9,50,46,0.2,0.2,54,46,0.3,0.2,200,136,1,0.7,14,17,0.1,0.1,100,109,0.5,0.5,0,22,0,0.2,7,12,0,0.1,12,17,0.1,0.1,0,22,0,0.2,12,17,0.1,0.1,0,22,0,0.2,0,22,0,0.2,434,216,2.1,1,216,150,1,0.7,63,59,0.3,0.3,5,11,0,0.1,57,46,0.3,0.2,0,22,0,0.2,20855,165,19632,410,94.1,1.6,321,134,1.5,0.6,92,85,0.4,0.4,489,195,2.3,0.9,12,17,0.1,0.1,525,290,2.5,1.4
